ENSG00000163312	ENSMUSG00000035266	1	ortholog_one2one
ENSG00000203685	ENSMUSG00000053963	1	ortholog_one2one
ENSG00000161217	ENSMUSG00000005615	1	ortholog_one2one
ENSG00000153976	ENSMUSG00000047759	1	ortholog_one2one
ENSG00000111325	ENSMUSG00000023707	1	ortholog_one2one
ENSG00000172478	ENSMUSG00000034159	1	ortholog_one2one
ENSG00000114021	ENSMUSG00000022751	1	ortholog_one2one
ENSG00000143772	ENSMUSG00000038855	1	ortholog_one2one
ENSG00000122257	ENSMUSG00000030779	1	ortholog_one2one
ENSG00000163947	ENSMUSG00000021895	1	ortholog_one2one
ENSG00000126882	ENSMUSG00000050592	1	ortholog_one2one
ENSG00000226321	ENSMUSG00000084989	1	ortholog_one2one
ENSG00000090402	ENSMUSG00000027790	1	ortholog_one2one
ENSG00000110318	ENSMUSG00000040729	1	ortholog_one2one
ENSG00000197563	ENSMUSG00000056536	1	ortholog_one2one
ENSG00000123612	ENSMUSG00000026834	1	ortholog_one2one
ENSG00000138083	ENSMUSG00000038805	1	ortholog_one2one
ENSG00000120370	ENSMUSG00000040124	1	ortholog_one2one
ENSG00000105552	ENSMUSG00000030826	1	ortholog_one2one
ENSG00000117480	ENSMUSG00000034171	1	ortholog_one2one
ENSG00000172020	ENSMUSG00000047261	1	ortholog_one2one
ENSG00000115568	ENSMUSG00000026135	1	ortholog_one2one
ENSG00000011028	ENSMUSG00000020695	1	ortholog_one2one
ENSG00000006695	ENSMUSG00000042148	1	ortholog_one2one
ENSG00000176170	ENSMUSG00000061878	1	ortholog_one2one
ENSG00000160307	ENSMUSG00000033208	1	ortholog_one2one
ENSG00000164220	ENSMUSG00000021675	1	ortholog_one2one
ENSG00000087111	ENSMUSG00000041958	1	ortholog_one2one
ENSG00000205336	ENSMUSG00000031785	1	ortholog_one2one
ENSG00000163959	ENSMUSG00000035699	1	ortholog_one2one
ENSG00000157978	ENSMUSG00000037295	1	ortholog_one2one
ENSG00000074582	ENSMUSG00000026172	1	ortholog_one2one
ENSG00000163808	ENSMUSG00000036768	1	ortholog_one2one
ENSG00000146776	ENSMUSG00000020564	1	ortholog_one2one
ENSG00000114978	ENSMUSG00000043131	1	ortholog_one2one
ENSG00000173064	ENSMUSG00000042744	1	ortholog_one2one
ENSG00000161542	ENSMUSG00000015869	1	ortholog_one2one
ENSG00000136960	ENSMUSG00000022425	1	ortholog_one2one
ENSG00000076650	ENSMUSG00000063808	1	ortholog_one2one
ENSG00000065320	ENSMUSG00000020902	1	ortholog_one2one
ENSG00000121871	ENSMUSG00000048304	1	ortholog_one2one
ENSG00000007216	ENSMUSG00000001095	1	ortholog_one2one
ENSG00000143801	ENSMUSG00000010609	1	ortholog_one2one
ENSG00000132600	ENSMUSG00000060098	1	ortholog_one2one
ENSG00000155099	ENSMUSG00000028221	1	ortholog_one2one
ENSG00000066405	ENSMUSG00000032473	1	ortholog_one2one
ENSG00000170577	ENSMUSG00000024134	1	ortholog_one2one
ENSG00000114200	ENSMUSG00000027792	1	ortholog_one2one
ENSG00000160539	ENSMUSG00000051373	1	ortholog_one2one
ENSG00000163960	ENSMUSG00000053774	1	ortholog_one2one
ENSG00000044574	ENSMUSG00000026864	1	ortholog_one2one
ENSG00000109101	ENSMUSG00000002057	1	ortholog_one2one
ENSG00000073737	ENSMUSG00000027068	1	ortholog_one2one
ENSG00000184205	ENSMUSG00000041096	1	ortholog_one2one
ENSG00000206535	ENSMUSG00000109588	1	ortholog_one2one
ENSG00000158163	ENSMUSG00000037784	1	ortholog_one2one
ENSG00000109103	ENSMUSG00000002058	1	ortholog_one2one
ENSG00000154174	ENSMUSG00000022752	1	ortholog_one2one
ENSG00000163961	ENSMUSG00000014074	1	ortholog_one2one
ENSG00000204348	ENSMUSG00000040482	1	ortholog_one2one
ENSG00000153721	ENSMUSG00000015202	1	ortholog_one2one
ENSG00000214097	ENSMUSG00000046345	1	ortholog_one2one
ENSG00000166747	ENSMUSG00000031731	1	ortholog_one2one
ENSG00000169964	ENSMUSG00000066233	1	ortholog_one2one
ENSG00000012504	ENSMUSG00000047638	1	ortholog_one2one
ENSG00000153317	ENSMUSG00000022377	1	ortholog_one2one
ENSG00000137103	ENSMUSG00000078716	1	ortholog_one2one
ENSG00000176428	ENSMUSG00000043614	1	ortholog_one2one
ENSG00000185798	ENSMUSG00000022787	1	ortholog_one2one
ENSG00000018610	ENSMUSG00000006423	1	ortholog_one2one
ENSG00000176715	ENSMUSG00000015016	1	ortholog_one2one
ENSG00000083807	ENSMUSG00000030382	1	ortholog_one2one
ENSG00000175538	ENSMUSG00000035165	1	ortholog_one2one
ENSG00000181085	ENSMUSG00000063704	1	ortholog_one2one
ENSG00000100505	ENSMUSG00000021071	1	ortholog_one2one
ENSG00000174013	ENSMUSG00000035764	1	ortholog_one2one
ENSG00000169118	ENSMUSG00000032384	1	ortholog_one2one
ENSG00000112038	ENSMUSG00000000766	1	ortholog_one2one
ENSG00000204344	ENSMUSG00000061207	1	ortholog_one2one
ENSG00000137133	ENSMUSG00000028470	1	ortholog_one2one
ENSG00000147509	ENSMUSG00000002459	1	ortholog_one2one
ENSG00000103056	ENSMUSG00000031906	1	ortholog_one2one
ENSG00000165434	ENSMUSG00000030729	1	ortholog_one2one
ENSG00000166451	ENSMUSG00000031756	1	ortholog_one2one
ENSG00000123908	ENSMUSG00000036698	1	ortholog_one2one
ENSG00000174007	ENSMUSG00000035790	1	ortholog_one2one
ENSG00000174004	ENSMUSG00000052384	1	ortholog_one2one
ENSG00000013375	ENSMUSG00000056131	1	ortholog_one2one
ENSG00000158525	ENSMUSG00000029788	1	ortholog_one2one
ENSG00000153822	ENSMUSG00000051497	1	ortholog_one2one
ENSG00000154845	ENSMUSG00000061950	1	ortholog_one2one
ENSG00000143995	ENSMUSG00000020160	1	ortholog_one2one
ENSG00000102271	ENSMUSG00000025597	1	ortholog_one2one
ENSG00000155100	ENSMUSG00000040550	1	ortholog_one2one
ENSG00000163964	ENSMUSG00000023791	1	ortholog_one2one
ENSG00000118017	ENSMUSG00000037953	1	ortholog_one2one
ENSG00000173838	ENSMUSG00000078627	1	ortholog_one2one
ENSG00000185565	ENSMUSG00000061080	1	ortholog_one2one
ENSG00000176410	ENSMUSG00000061118	1	ortholog_one2one
ENSG00000138231	ENSMUSG00000032469	1	ortholog_one2one
ENSG00000269190	ENSMUSG00000030598	1	ortholog_one2one
ENSG00000196465	ENSMUSG00000039824	1	ortholog_one2one
ENSG00000071462	ENSMUSG00000005378	1	ortholog_one2one
ENSG00000160783	ENSMUSG00000028066	1	ortholog_one2one
ENSG00000129910	ENSMUSG00000031962	1	ortholog_one2one
ENSG00000100206	ENSMUSG00000022429	1	ortholog_one2one
ENSG00000161243	ENSMUSG00000037463	1	ortholog_one2one
ENSG00000139613	ENSMUSG00000025369	1	ortholog_one2one
ENSG00000180370	ENSMUSG00000022781	1	ortholog_one2one
ENSG00000128626	ENSMUSG00000045948	1	ortholog_one2one
ENSG00000164050	ENSMUSG00000053646	1	ortholog_one2one
ENSG00000136451	ENSMUSG00000018377	1	ortholog_one2one
ENSG00000162951	ENSMUSG00000060780	1	ortholog_one2one
ENSG00000143669	ENSMUSG00000019726	1	ortholog_one2one
ENSG00000114204	ENSMUSG00000034139	1	ortholog_one2one
ENSG00000163932	ENSMUSG00000021948	1	ortholog_one2one
ENSG00000066032	ENSMUSG00000063063	1	ortholog_one2one
ENSG00000168710	ENSMUSG00000027893	1	ortholog_one2one
ENSG00000119231	ENSMUSG00000022772	1	ortholog_one2one
ENSG00000134532	ENSMUSG00000041540	1	ortholog_one2one
ENSG00000135677	ENSMUSG00000034707	1	ortholog_one2one
ENSG00000166454	ENSMUSG00000047388	1	ortholog_one2one
ENSG00000141564	ENSMUSG00000025583	1	ortholog_one2one
ENSG00000125746	ENSMUSG00000040811	1	ortholog_one2one
ENSG00000130055	ENSMUSG00000019359	1	ortholog_one2one
ENSG00000151655	ENSMUSG00000037254	1	ortholog_one2one
ENSG00000103121	ENSMUSG00000014633	1	ortholog_one2one
ENSG00000174776	ENSMUSG00000104301	1	ortholog_one2one
ENSG00000106089	ENSMUSG00000007207	1	ortholog_one2one
ENSG00000074706	ENSMUSG00000064065	1	ortholog_one2one
ENSG00000114503	ENSMUSG00000022774	1	ortholog_one2one
ENSG00000158715	ENSMUSG00000026435	1	ortholog_one2one
ENSG00000149201	ENSMUSG00000039391	1	ortholog_one2one
ENSG00000169683	ENSMUSG00000025145	1	ortholog_one2one
ENSG00000087191	ENSMUSG00000020708	1	ortholog_one2one
ENSG00000163053	ENSMUSG00000026220	1	ortholog_one2one
ENSG00000185551	ENSMUSG00000030551	1	ortholog_one2one
ENSG00000069275	ENSMUSG00000026434	1	ortholog_one2one
ENSG00000270170	ENSMUSG00000107002	1	ortholog_one2one
ENSG00000198677	ENSMUSG00000033991	1	ortholog_one2one
ENSG00000180921	ENSMUSG00000046761	1	ortholog_one2one
ENSG00000114209	ENSMUSG00000027835	1	ortholog_one2one
ENSG00000166455	ENSMUSG00000031847	1	ortholog_one2one
ENSG00000203499	ENSMUSG00000102018	1	ortholog_one2one
ENSG00000110958	ENSMUSG00000071072	1	ortholog_one2one
ENSG00000083097	ENSMUSG00000034973	1	ortholog_one2one
ENSG00000123700	ENSMUSG00000041695	1	ortholog_one2one
ENSG00000068784	ENSMUSG00000024135	1	ortholog_one2one
ENSG00000170310	ENSMUSG00000020903	1	ortholog_one2one
ENSG00000163975	ENSMUSG00000022780	1	ortholog_one2one
ENSG00000126460	ENSMUSG00000007837	1	ortholog_one2one
ENSG00000128050	ENSMUSG00000029247	1	ortholog_one2one
ENSG00000117643	ENSMUSG00000037306	1	ortholog_one2one
ENSG00000155115	ENSMUSG00000019837	1	ortholog_one2one
ENSG00000143379	ENSMUSG00000015697	1	ortholog_one2one
ENSG00000267060	ENSMUSG00000097487	1	ortholog_one2one
ENSG00000181322	ENSMUSG00000046242	1	ortholog_one2one
ENSG00000099365	ENSMUSG00000030806	1	ortholog_one2one
ENSG00000111186	ENSMUSG00000030170	1	ortholog_one2one
ENSG00000144847	ENSMUSG00000022790	1	ortholog_one2one
ENSG00000108592	ENSMUSG00000020706	1	ortholog_one2one
ENSG00000101082	ENSMUSG00000027636	1	ortholog_one2one
ENSG00000171823	ENSMUSG00000030019	1	ortholog_one2one
ENSG00000013392	ENSMUSG00000032417	1	ortholog_one2one
ENSG00000249693	ENSMUSG00000029248	1	ortholog_one2one
ENSG00000118707	ENSMUSG00000062175	1	ortholog_one2one
ENSG00000116132	ENSMUSG00000026586	1	ortholog_one2one
ENSG00000167363	ENSMUSG00000025175	1	ortholog_one2one
ENSG00000197587	ENSMUSG00000028707	1	ortholog_one2one
ENSG00000092978	ENSMUSG00000039210	1	ortholog_one2one
ENSG00000116478	ENSMUSG00000028800	1	ortholog_one2one
ENSG00000174780	ENSMUSG00000036323	1	ortholog_one2one
ENSG00000253719	ENSMUSG00000074748	1	ortholog_one2one
ENSG00000147255	ENSMUSG00000031111	1	ortholog_one2one
ENSG00000167077	ENSMUSG00000068117	1	ortholog_one2one
ENSG00000114544	ENSMUSG00000030089	1	ortholog_one2one
ENSG00000130876	ENSMUSG00000030495	1	ortholog_one2one
ENSG00000101084	ENSMUSG00000027637	1	ortholog_one2one
ENSG00000142546	ENSMUSG00000003421	1	ortholog_one2one
ENSG00000114098	ENSMUSG00000032468	1	ortholog_one2one
ENSG00000116752	ENSMUSG00000005687	1	ortholog_one2one
ENSG00000167550	ENSMUSG00000023755	1	ortholog_one2one
ENSG00000232593	ENSMUSG00000087403	1	ortholog_one2one
ENSG00000188389	ENSMUSG00000026285	1	ortholog_one2one
ENSG00000117280	ENSMUSG00000026433	1	ortholog_one2one
ENSG00000130881	ENSMUSG00000001802	1	ortholog_one2one
ENSG00000157600	ENSMUSG00000047045	1	ortholog_one2one
ENSG00000114738	ENSMUSG00000032577	1	ortholog_one2one
ENSG00000143418	ENSMUSG00000015714	1	ortholog_one2one
ENSG00000125430	ENSMUSG00000070407	1	ortholog_one2one
ENSG00000106153	ENSMUSG00000070493	1	ortholog_one2one
ENSG00000186416	ENSMUSG00000044149	1	ortholog_one2one
ENSG00000204228	ENSMUSG00000073422	1	ortholog_one2one
ENSG00000110921	ENSMUSG00000041939	1	ortholog_one2one
ENSG00000130723	ENSMUSG00000039262	1	ortholog_one2one
ENSG00000185290	ENSMUSG00000095789	1	ortholog_one2one
ENSG00000133019	ENSMUSG00000046159	1	ortholog_one2one
ENSG00000163319	ENSMUSG00000016833	1	ortholog_one2one
ENSG00000163050	ENSMUSG00000026489	1	ortholog_one2one
ENSG00000121966	ENSMUSG00000045382	1	ortholog_one2one
ENSG00000178175	ENSMUSG00000050919	1	ortholog_one2one
ENSG00000139921	ENSMUSG00000021072	1	ortholog_one2one
ENSG00000282881	ENSMUSG00000034185	1	ortholog_one2one
ENSG00000077721	ENSMUSG00000016308	1	ortholog_one2one
ENSG00000114737	ENSMUSG00000032578	1	ortholog_one2one
ENSG00000082458	ENSMUSG00000000881	1	ortholog_one2one
ENSG00000197651	ENSMUSG00000047025	1	ortholog_one2one
ENSG00000079277	ENSMUSG00000028708	1	ortholog_one2one
ENSG00000083782	ENSMUSG00000019936	1	ortholog_one2one
ENSG00000163322	ENSMUSG00000035234	1	ortholog_one2one
ENSG00000169856	ENSMUSG00000043013	1	ortholog_one2one
ENSG00000182378	ENSMUSG00000064247	1	ortholog_one2one
ENSG00000139330	ENSMUSG00000019932	1	ortholog_one2one
ENSG00000100147	ENSMUSG00000068114	1	ortholog_one2one
ENSG00000264364	ENSMUSG00000020483	1	ortholog_one2one
ENSG00000164896	ENSMUSG00000028959	1	ortholog_one2one
ENSG00000162814	ENSMUSG00000026611	1	ortholog_one2one
ENSG00000163536	ENSMUSG00000027834	1	ortholog_one2one
ENSG00000175216	ENSMUSG00000040549	1	ortholog_one2one
ENSG00000137691	ENSMUSG00000053070	1	ortholog_one2one
ENSG00000006831	ENSMUSG00000030168	1	ortholog_one2one
ENSG00000089159	ENSMUSG00000029528	1	ortholog_one2one
ENSG00000141194	ENSMUSG00000060787	1	ortholog_one2one
ENSG00000178605	ENSMUSG00000033434	1	ortholog_one2one
ENSG00000140798	ENSMUSG00000036872	1	ortholog_one2one
ENSG00000174740	ENSMUSG00000034732	1	ortholog_one2one
ENSG00000139428	ENSMUSG00000029575	1	ortholog_one2one
ENSG00000175984	ENSMUSG00000007379	1	ortholog_one2one
ENSG00000139549	ENSMUSG00000023000	1	ortholog_one2one
ENSG00000166006	ENSMUSG00000035681	1	ortholog_one2one
ENSG00000164733	ENSMUSG00000021939	1	ortholog_one2one
ENSG00000108061	ENSMUSG00000024976	1	ortholog_one2one
ENSG00000064313	ENSMUSG00000037343	1	ortholog_one2one
ENSG00000102048	ENSMUSG00000031384	1	ortholog_one2one
ENSG00000139842	ENSMUSG00000031446	1	ortholog_one2one
ENSG00000143862	ENSMUSG00000026426	1	ortholog_one2one
ENSG00000147874	ENSMUSG00000038047	1	ortholog_one2one
ENSG00000115657	ENSMUSG00000026198	1	ortholog_one2one
ENSG00000136895	ENSMUSG00000038860	1	ortholog_one2one
ENSG00000127423	ENSMUSG00000078521	1	ortholog_one2one
ENSG00000170075	ENSMUSG00000026424	1	ortholog_one2one
ENSG00000173905	ENSMUSG00000034109	1	ortholog_one2one
ENSG00000142961	ENSMUSG00000028709	1	ortholog_one2one
ENSG00000121053	ENSMUSG00000052234	1	ortholog_one2one
ENSG00000117640	ENSMUSG00000046671	1	ortholog_one2one
ENSG00000154640	ENSMUSG00000022863	1	ortholog_one2one
ENSG00000137693	ENSMUSG00000053110	1	ortholog_one2one
ENSG00000162456	ENSMUSG00000073774	1	ortholog_one2one
ENSG00000155363	ENSMUSG00000002227	1	ortholog_one2one
ENSG00000130300	ENSMUSG00000034845	1	ortholog_one2one
ENSG00000144820	ENSMUSG00000022755	1	ortholog_one2one
ENSG00000259417	ENSMUSG00000097789	1	ortholog_one2one
ENSG00000094963	ENSMUSG00000040170	1	ortholog_one2one
ENSG00000175130	ENSMUSG00000047945	1	ortholog_one2one
ENSG00000114638	ENSMUSG00000049436	1	ortholog_one2one
ENSG00000164897	ENSMUSG00000028958	1	ortholog_one2one
ENSG00000018625	ENSMUSG00000007097	1	ortholog_one2one
ENSG00000139354	ENSMUSG00000074802	1	ortholog_one2one
ENSG00000166971	ENSMUSG00000031667	1	ortholog_one2one
ENSG00000100299	ENSMUSG00000022620	1	ortholog_one2one
ENSG00000132554	ENSMUSG00000037627	1	ortholog_one2one
ENSG00000117501	ENSMUSG00000071890	1	ortholog_one2one
ENSG00000125398	ENSMUSG00000000567	1	ortholog_one2one
ENSG00000188687	ENSMUSG00000068323	1	ortholog_one2one
ENSG00000126226	ENSMUSG00000038542	1	ortholog_one2one
ENSG00000172840	ENSMUSG00000048371	1	ortholog_one2one
ENSG00000007933	ENSMUSG00000026691	1	ortholog_one2one
ENSG00000176108	ENSMUSG00000025371	1	ortholog_one2one
ENSG00000147606	ENSMUSG00000040569	1	ortholog_one2one
ENSG00000175536	ENSMUSG00000030725	1	ortholog_one2one
ENSG00000146006	ENSMUSG00000071862	1	ortholog_one2one
ENSG00000172775	ENSMUSG00000031774	1	ortholog_one2one
ENSG00000151553	ENSMUSG00000033478	1	ortholog_one2one
ENSG00000175931	ENSMUSG00000020802	1	ortholog_one2one
ENSG00000044115	ENSMUSG00000037815	1	ortholog_one2one
ENSG00000010932	ENSMUSG00000040181	1	ortholog_one2one
ENSG00000144229	ENSMUSG00000042581	1	ortholog_one2one
ENSG00000103479	ENSMUSG00000031666	1	ortholog_one2one
ENSG00000172752	ENSMUSG00000091345	1	ortholog_one2one
ENSG00000175634	ENSMUSG00000024830	1	ortholog_one2one
ENSG00000184939	ENSMUSG00000031907	1	ortholog_one2one
ENSG00000118640	ENSMUSG00000050732	1	ortholog_one2one
ENSG00000164109	ENSMUSG00000029910	1	ortholog_one2one
ENSG00000114354	ENSMUSG00000022757	1	ortholog_one2one
ENSG00000198911	ENSMUSG00000022463	1	ortholog_one2one
ENSG00000165832	ENSMUSG00000025086	1	ortholog_one2one
ENSG00000085276	ENSMUSG00000027684	1	ortholog_one2one
ENSG00000168899	ENSMUSG00000073002	1	ortholog_one2one
ENSG00000159261	ENSMUSG00000047109	1	ortholog_one2one
ENSG00000225828	ENSMUSG00000078554	1	ortholog_one2one
ENSG00000150540	ENSMUSG00000026986	1	ortholog_one2one
ENSG00000162526	ENSMUSG00000000411	1	ortholog_one2one
ENSG00000167522	ENSMUSG00000035569	1	ortholog_one2one
ENSG00000269720	ENSMUSG00000108900	1	ortholog_one2one
ENSG00000136861	ENSMUSG00000039298	1	ortholog_one2one
ENSG00000167749	ENSMUSG00000006948	1	ortholog_one2one
ENSG00000162676	ENSMUSG00000029275	1	ortholog_one2one
ENSG00000136457	ENSMUSG00000039084	1	ortholog_one2one
ENSG00000206384	ENSMUSG00000043719	1	ortholog_one2one
ENSG00000167107	ENSMUSG00000076435	1	ortholog_one2one
ENSG00000164659	ENSMUSG00000056004	1	ortholog_one2one
ENSG00000091704	ENSMUSG00000054446	1	ortholog_one2one
ENSG00000204227	ENSMUSG00000024325	1	ortholog_one2one
ENSG00000154642	ENSMUSG00000022864	1	ortholog_one2one
ENSG00000065911	ENSMUSG00000005667	1	ortholog_one2one
ENSG00000178952	ENSMUSG00000073838	1	ortholog_one2one
ENSG00000169223	ENSMUSG00000021484	1	ortholog_one2one
ENSG00000159263	ENSMUSG00000062713	1	ortholog_one2one
ENSG00000151276	ENSMUSG00000045095	1	ortholog_one2one
ENSG00000115648	ENSMUSG00000026303	1	ortholog_one2one
ENSG00000139329	ENSMUSG00000036446	1	ortholog_one2one
ENSG00000154832	ENSMUSG00000024560	1	ortholog_one2one
ENSG00000196455	ENSMUSG00000032571	1	ortholog_one2one
ENSG00000245848	ENSMUSG00000034957	1	ortholog_one2one
ENSG00000250317	ENSMUSG00000061461	1	ortholog_one2one
ENSG00000165192	ENSMUSG00000031382	1	ortholog_one2one
ENSG00000167969	ENSMUSG00000024132	1	ortholog_one2one
ENSG00000139926	ENSMUSG00000048285	1	ortholog_one2one
ENSG00000155816	ENSMUSG00000028354	1	ortholog_one2one
ENSG00000162877	ENSMUSG00000042251	1	ortholog_one2one
ENSG00000102984	ENSMUSG00000031728	1	ortholog_one2one
ENSG00000172936	ENSMUSG00000032508	1	ortholog_one2one
ENSG00000091490	ENSMUSG00000029189	1	ortholog_one2one
ENSG00000173157	ENSMUSG00000022449	1	ortholog_one2one
ENSG00000133065	ENSMUSG00000013275	1	ortholog_one2one
ENSG00000147872	ENSMUSG00000028494	1	ortholog_one2one
ENSG00000112559	ENSMUSG00000032717	1	ortholog_one2one
ENSG00000089163	ENSMUSG00000029524	1	ortholog_one2one
ENSG00000183570	ENSMUSG00000001120	1	ortholog_one2one
ENSG00000180875	ENSMUSG00000050069	1	ortholog_one2one
ENSG00000170890	ENSMUSG00000029522	1	ortholog_one2one
ENSG00000083312	ENSMUSG00000009470	1	ortholog_one2one
ENSG00000175354	ENSMUSG00000024539	1	ortholog_one2one
ENSG00000156509	ENSMUSG00000048230	1	ortholog_one2one
ENSG00000087076	ENSMUSG00000030825	1	ortholog_one2one
ENSG00000135097	ENSMUSG00000054256	1	ortholog_one2one
ENSG00000164291	ENSMUSG00000021592	1	ortholog_one2one
ENSG00000104299	ENSMUSG00000021975	1	ortholog_one2one
ENSG00000147669	ENSMUSG00000045996	1	ortholog_one2one
ENSG00000111596	ENSMUSG00000020166	1	ortholog_one2one
ENSG00000067208	ENSMUSG00000011831	1	ortholog_one2one
ENSG00000180879	ENSMUSG00000002014	1	ortholog_one2one
ENSG00000155729	ENSMUSG00000054770	1	ortholog_one2one
ENSG00000115414	ENSMUSG00000026193	1	ortholog_one2one
ENSG00000110076	ENSMUSG00000033768	1	ortholog_one2one
ENSG00000197498	ENSMUSG00000038510	1	ortholog_one2one
ENSG00000081479	ENSMUSG00000027070	1	ortholog_one2one
ENSG00000182901	ENSMUSG00000026527	1	ortholog_one2one
ENSG00000134569	ENSMUSG00000027253	1	ortholog_one2one
ENSG00000182149	ENSMUSG00000031729	1	ortholog_one2one
ENSG00000138650	ENSMUSG00000049100	1	ortholog_one2one
ENSG00000198914	ENSMUSG00000045515	1	ortholog_one2one
ENSG00000116962	ENSMUSG00000005397	1	ortholog_one2one
ENSG00000067829	ENSMUSG00000002010	1	ortholog_one2one
ENSG00000178188	ENSMUSG00000030733	1	ortholog_one2one
ENSG00000119574	ENSMUSG00000049600	1	ortholog_one2one
ENSG00000141971	ENSMUSG00000031813	1	ortholog_one2one
ENSG00000135972	ENSMUSG00000060679	1	ortholog_one2one
ENSG00000139132	ENSMUSG00000022788	1	ortholog_one2one
ENSG00000184378	ENSMUSG00000037737	1	ortholog_one2one
ENSG00000183760	ENSMUSG00000037469	1	ortholog_one2one
ENSG00000090975	ENSMUSG00000029406	1	ortholog_one2one
ENSG00000100211	ENSMUSG00000022428	1	ortholog_one2one
