chr11	107565666	107565722	-
chr11	108009041	108009148	+
chr11	108009117	108009362	+
chr11	10808854	10808904	-
chr11	108197327	108222615	-
chr11	10854993	10855049	-
chr1	111137546	111137566	-
chr1	111139634	111139705	-
chr11	111540744	111543965	+
chr11	111937377	111937409	+
chr11	112025174	112025509	+
chr11	112074361	112074453	+
chr11	114296441	114296464	+
chr11	11621864	11621950	-
chr11	117179160	117179435	+
chr11	117316027	117316098	-
chr11	118365059	118365079	+
chr11	119334534	119334578	+
chr11	119334867	119335034	+
chr11	124623043	124623087	+
chr11	125569471	125569539	+
chr11	125592876	125592905	+
chr11	126268740	126268958	-
chr11	127000555	127000623	-
chr11	128694218	128758133	+
chr1	113073270	113073425	+
chr1	113073280	113073339	+
chr11	131370620	131370724	+
chr11	13349987	13350007	+
chr1	113759067	113759126	-
chr1	113905496	113905570	+
chr1	113929847	113929921	+
chr1	113979517	113980064	+
chr11	14499643	14499663	-
chr1	114750174	114750206	-
chr1	114757934	114757960	-
chr1	116666532	116666588	-
chr1	116666736	116666852	-
chr1	117367788	117367895	+
chr1	117367850	117367906	+
chr1	117920402	117929466	-
chr1	117929488	117929520	-
chr1	119711902	119711946	+
chr1	11980456	11980482	+
chr1	11982069	11982092	+
chr1	120029963	120069461	-
chr11	207724	207768	+
chr11	207789	207950	+
chr11	208066	208119	+
chr11	2400609	2400794	+
chr11	2402315	2402338	+
chr11	28097934	28108069	-
chr11	33257634	33257789	+
chr1	1349128	1349286	-
chr11	36296379	36401125	+
chr1	1375165	1375296	-
chr1	1407246	1407275	-
chr11	45650652	45650939	-
chr11	45805362	45805604	+
chr11	45805655	45805735	+
chr11	46084272	46121030	-
chr11	47214994	47215017	+
chr1	147611590	147611796	+
chr1	148640062	148679580	-
chr1	149936677	149936790	-
chr1	150235977	150236063	-
chr1	150236093	150236122	-
chr1	151006572	151006697	-
chr1	151055969	151059495	-
chr1	151165573	151165629	-
chr1	151198655	151198732	+
chr1	151327333	151327362	-
chr1	15210514	15215025	+
chr11	534309	535504	-
chr1	153615901	153615933	-
chr1	153967923	153968048	+
chr1	153977529	153977570	-
chr1	154220522	154220560	-
chr1	154272680	154272727	+
chr1	154405345	154405410	+
chr1	154602509	154602583	-
chr1	154961594	154961638	-
chr1	154974746	154974829	+
chr1	154983876	154983896	+
chr1	156194124	156194192	+
chr1	156194134	156200131	+
chr1	156282709	156282801	-
chr1	156282954	156285188	+
chr1	156601411	156601467	-
chr1	156727693	156727749	-
chr1	156727803	156727976	-
chr1	156727995	156728312	-
chr1	156728643	156728873	+
chr1	156738553	156741189	-
chr1	157045225	157045353	-
chr11	57567942	57568193	-
chr11	57667927	57668016	+
chr11	57672204	57672269	+
chr11	57673056	57673163	+
chr11	57753520	57791389	+
chr1	158076216	158078060	+
chr11	59142882	59143275	+
chr1	160031793	160031888	-
chr1	160098415	160098546	-
chr11	60924573	60924599	+
chr1	161045938	161045964	-
chr1	161118157	161119198	+
chr1	161124503	161132625	-
chr1	161176440	161176505	-
chr1	161177444	161177485	-
chr1	161226010	161226132	+
chr11	61333249	61334700	+
chr11	61333296	61333316	+
chr11	61357753	61357815	-
chr11	61361820	61362095	-
chr11	61362197	61362280	-
chr11	61364356	61366169	+
chr1	162561684	162566079	+
chr11	63839072	63839188	+
chr11	64234538	64234792	+
chr11	64305705	64307171	+
chr11	64317977	64318009	-
chr11	65041011	65041058	+
chr11	65111949	65111972	+
chr11	65613871	65613930	-
chr11	65615985	65616086	+
chr11	65640885	65640986	+
chr1	165827834	165885147	+
chr1	16608533	16608640	-
chr11	66257783	66257824	+
chr11	66288241	66289145	-
chr11	66438783	66438821	-
chr11	6655616	6655663	-
chr11	67483053	67483085	+
chr11	67505211	67505324	-
chr1	167936713	167936784	+
chr1	168178962	168179081	+
chr11	68263718	68268210	-
chr11	68263866	68268196	-
chr11	68268066	68268251	-
chr11	68460765	68460794	+
chr11	69294197	69294265	+
chr11	69294303	69294482	+
chr1	169367715	169367780	-
chr1	169368248	169368280	+
chr1	17005068	17011757	-
chr11	7020078	7020116	-
chr11	70203252	70206151	+
chr11	70405281	70405331	+
chr1	172442691	172442729	-
chr11	7252174	7303165	+
chr11	72793480	72793587	-
chr11	73234129	73234188	+
chr1	173811306	173823975	-
chr1	173825083	173825142	+
chr11	73876793	73876840	-
chr11	73981512	73983034	-
chr11	74170789	74170860	-
chr1	174999605	174999652	+
chr11	75563728	75566413	+
chr11	78127419	78139628	-
chr1	178725300	178725341	+
chr1	178776687	178776710	+
chr1	179082104	179082193	+
chr1	179852706	179852780	-
chr1	179882316	179882393	+
chr1	179954825	179954854	+
chr1	179955104	179990520	+
chr11	803398	804419	-
chr1	180632120	180632269	+
chr11	83285969	83286172	-
chr1	1839196	1839228	-
chr1	184477467	184477505	+
chr1	184477502	184507629	+
chr1	185311281	185316985	-
chr11	86800568	86800609	+
chr11	904827	910780	-
chr11	9265173	9265274	-
chr11	9384691	9384747	+
chr11	94129187	94129243	+
chr11	94494006	94496639	+
chr11	94768425	94768493	+
chr11	95924051	95924092	-
chr1	203128315	203129005	+
chr1	203626853	203626888	+
chr1	203796509	203796694	+
chr1	203802094	203802192	+
chr1	203802308	203802565	+
chr1	204411487	204411642	-
chr1	204411664	204411690	-
chr1	205631705	205631815	-
chr1	205664690	205664788	-
chr1	205811033	205812896	-
chr1	206612389	206612442	-
chr1	206897470	206897520	+
chr1	206897740	206897790	+
chr1	207752091	207752192	+
chr12	100142605	100142811	-
chr12	10613519	10613599	-
chr12	107093197	107093238	-
chr12	107760611	107761008	-
chr12	109093364	109093411	-
chr12	109477651	109477710	+
chr12	110281242	110281448	+
chr12	110583231	110583302	-
chr12	110614106	110614186	+
chr12	111406243	111418149	+
chr12	111842237	111842371	+
chr12	113185627	113185857	+
chr12	113185701	113185823	+
chr12	113185915	113185989	+
chr12	113186292	113186750	+
chr12	113226731	113226832	+
chr12	114683415	114683447	-
chr12	116277128	116277166	-
chr12	116737973	116737993	-
chr12	118016828	118017690	+
chr12	118061111	118061170	-
chr1	211829299	211830631	-
chr12	120534697	120534957	+
chr12	120687180	120687227	+
chr12	121400163	121400216	+
chr12	121804190	121804733	+
chr12	121888772	121888981	+
chr12	122483447	122492734	-
chr12	123230457	123230486	-
chr12	12343382	12350113	-
chr12	123671138	123671179	+
chr12	123972554	123972616	-
chr12	123973624	123973992	+
chr12	123973930	123973992	+
chr12	124011642	124011851	+
chr12	124011954	124012040	+
chr12	124863596	124863901	-
chr12	12611922	12611999	+
chr12	12662451	12695506	-
chr12	12891054	12891359	+
chr1	213015724	213015804	-
chr12	131711105	131711152	+
chr12	131929293	131929409	+
chr12	132822201	132822248	-
chr12	132828465	132828734	-
chr12	14803427	14803465	-
chr12	15882405	15882425	+
chr12	21501186	21501221	-
chr12	21773685	21774624	-
chr12	22046269	22046448	+
chr1	222579850	222588563	-
chr1	222712694	222712714	+
chr1	222712780	222712845	+
chr1	223292642	223364073	-
chr1	22451910	22490147	+
chr1	224616790	224617062	+
chr1	226871353	226871379	+
chr12	26938526	26938597	+
chr1	227317543	227317677	-
chr1	227317867	227317920	-
chr1	227318017	227318043	-
chr1	227318174	227318266	-
chr12	27332865	27368265	+
chr1	227563695	227650975	+
chr12	2874478	2874504	-
chr12	2885285	2885512	+
chr12	29371658	29381143	-
chr1	231241226	231241339	+
chr1	233327786	233327887	+
chr1	235328582	235328719	+
chr1	235328607	235328657	+
chr1	236795321	236803436	+
chr12	3697009	3733103	-
chr12	389168	389197	-
chr12	39443086	39443109	-
chr1	240091946	240092071	+
chr1	241848755	241848802	+
chr1	241848810	241848917	+
chr1	241848841	241848906	+
chr12	42325983	42326024	-
chr1	24415815	24419407	+
chr1	244451727	244451903	-
chr1	244653169	244653210	+
chr12	45216089	45216205	+
chr12	45729745	45729765	+
chr12	45990415	45990441	-
chr12	46243230	46243274	-
chr12	46268861	46268905	-
chr1	246566184	246566222	-
chr12	47079627	47079713	-
chr1	247330021	247331607	-
chr12	47964212	47964298	+
chr1	248825093	248825269	-
chr12	48852114	48852137	-
chr12	49106994	49110569	-
chr12	49348068	49348772	+
chr12	49348789	49348869	+
chr12	49460795	49484661	+
chr12	49566198	49568050	-
chr12	49806033	49828372	-
chr12	50057629	50057655	+
chr12	52949750	52949842	-
chr12	53252111	53252845	+
chr12	54017296	54053923	+
chr12	54183814	54183948	-
chr12	55729435	55729596	-
chr12	56041950	56041973	+
chr12	56042016	56042063	+
chr12	56042108	56042425	+
chr12	56153875	56153946	+
chr12	56216459	56216524	-
chr12	56216533	56216574	-
chr12	56257886	56258294	-
chr12	57395761	57395793	-
chr12	57523002	57524039	+
chr12	57755188	57755280	+
chr1	25823029	25823747	+
chr12	58920381	58920407	-
chr1	26111864	26111914	+
chr1	26306604	26306627	-
chr12	6341824	6341955	-
chr12	64409962	64410027	+
chr12	67648867	67649076	+
chr12	6821872	6823525	+
chr12	68746254	68746652	+
chr12	68808247	68808291	+
chr12	68808381	68808425	+
chr12	69359779	69359814	+
chr1	26952289	26952387	-
chr12	69739457	69739555	+
chr12	7093736	7109194	-
chr12	71686487	71686684	+
chr12	71686548	71686595	+
chr12	71686620	71686643	+
chr1	27490098	27490145	-
chr12	753223	753300	+
chr12	753276	753431	+
chr1	27558734	27558883	-
chr1	27914632	27914715	-
chr12	84912659	84912793	-
chr1	28516733	28516795	+
chr1	28516839	28529885	+
chr12	88142404	88142460	+
chr12	88580275	88580388	-
chr12	8949517	8949729	-
chr12	89524356	89524661	-
chr12	89656026	89656094	-
chr12	92145757	92145828	-
chr1	29216767	29230906	-
chr12	95217838	95217867	+
chr12	96400193	96400222	-
chr12	98515561	98515671	+
chr12	98644741	98644896	-
chr12	989954	990034	-
chr13	102798846	102798974	-
chr13	102799222	102799323	+
chr13	102799340	102799420	+
chr13	106535382	106535444	-
chr13	113491128	113495505	+
chr1	31764198	31764248	-
chr1	31919563	31938010	-
chr13	25287296	25287598	-
chr13	25301687	25301713	+
chr13	26221271	26221330	-
chr13	26254462	26254539	+
chr13	27621926	27621961	+
chr1	32817300	32817353	-
chr13	29553792	29595679	-
chr13	29849926	29850012	-
chr13	29850117	29850173	-
chr13	30307423	30307470	-
chr13	32522225	32538637	-
chr13	32586527	32648869	+
chr13	36283699	36297719	-
chr13	36995541	36999307	-
chr13	39037786	39037938	-
chr13	39601050	39601355	-
chr13	48975932	48976012	+
chr13	49433382	49434151	-
chr13	49669819	49691459	-
chr13	51584552	51675194	+
chr13	51791226	51804109	-
chr13	52024718	52028590	+
chr13	52028445	52028525	+
chr1	35557213	35557269	-
chr1	35931423	35945764	+
chr1	36156334	36156387	+
chr1	36259388	36259483	+
chr1	36394089	36397776	-
chr1	36397812	36397868	-
chr13	67229885	67229983	-
chr13	71867110	71867181	-
chr13	72782192	72782233	+
chr1	37689877	37690398	-
chr1	37794129	37794152	+
chr1	37857672	37859588	-
chr13	80337647	80337748	-
chr1	3856992	3857192	-
chr13	97275992	97276057	+
chr1	40979737	40979817	+
chr14	103057232	103057387	-
chr14	103334576	103335924	+
chr14	103385546	103385662	+
chr14	104795515	104795553	-
chr14	105168071	105168794	-
chr1	41186179	41186250	-
chr1	41242088	41242108	-
chr14	20329247	20329366	-
chr14	20461462	20461596	-
chr14	20684217	20693571	+
chr14	22872186	22872257	+
chr14	22911369	22919182	-
chr14	22982205	22982432	-
chr14	22982389	22982466	-
chr14	23299592	23307260	+
chr14	24114994	24115098	+
chr14	24141268	24141547	-
chr14	24430834	24430953	-
chr14	28767105	28767299	+
chr14	31026331	31026360	-
chr1	43365268	43368009	-
chr14	35121926	35121988	-
chr1	43531063	43538253	+
chr1	43707550	43736241	+
chr14	39103158	39103214	-
chr1	43970020	43970097	+
chr14	44962385	44962525	+
chr14	49620884	49620925	+
chr14	49620984	49621022	+
chr14	50668007	50668138	-
chr14	50668149	50668271	-
chr14	52730246	52730341	+
chr14	55027275	55027349	+
chr14	55027413	55043015	+
chr1	45552483	45552542	+
chr1	45660612	45660635	-
chr1	45660665	45660745	-
chr1	45691013	45691060	+
chr14	57268709	57268816	-
chr14	57268839	57268874	-
chr14	57269196	57269291	+
chr14	59484526	59486770	+
chr14	60092237	60092413	+
chr14	60249400	60249474	+
chr14	63543326	63543346	-
chr14	64535968	64541454	+
chr1	46594206	46594274	-
chr14	67674557	67674580	-
chr14	67816003	67816576	-
chr14	69398690	69398821	+
chr14	69398698	69398787	+
chr14	69879512	69952144	+
chr14	70342695	70359603	-
chr14	70907578	70907754	+
chr14	73147866	73148072	+
chr14	73355753	73366981	-
chr14	73892091	73892123	+
chr14	74692088	74692183	-
chr14	75657511	75660871	-
chr14	77028550	77028597	-
chr14	77105667	77105705	+
chr14	80916496	80939464	-
chr14	92121988	92122041	+
chr14	96502412	96502447	+
chr14	99481426	99481458	+
chr14	99971815	99971874	+
chr1	50968729	50968788	+
chr1	50968788	50969330	+
chr1	50969471	50969611	+
chr1	50969824	50970365	+
chr15	100602694	100603038	+
chr15	101251543	101251914	-
chr1	51236327	51236431	+
chr1	51519204	51519245	-
chr1	51878616	51878642	-
chr1	52142374	52216464	+
chr15	22838748	22838861	+
chr15	25438953	25438976	-
chr1	52552947	52553096	-
chr15	34987642	34988197	-
chr1	53889353	53889463	-
chr15	39920016	39920174	-
chr15	40323756	40323863	+
chr15	41096326	41116280	-
chr1	54200202	54200228	+
chr15	43777414	43777482	+
chr15	43792240	43792380	+
chr15	45522420	45522467	-
chr15	50424464	50424493	+
chr15	50424573	50439025	+
chr15	50648802	50686717	-
chr15	50908721	50912112	+
chr15	51622672	51622719	-
chr15	52019251	52045844	+
chr15	56917763	56918062	-
chr15	56918223	56918447	-
chr15	57706728	57708746	+
chr15	58771326	58771373	+
chr15	60479004	60479099	-
chr15	63042694	63042897	+
chr15	63157430	63157486	-
chr15	64093701	64093784	-
chr15	65607322	65611108	-
chr15	65611465	65611605	+
chr15	66703085	66703195	+
chr15	68278131	68278184	+
chr15	69337391	69337423	+
chr15	70097055	70097132	-
chr15	70097511	70097540	-
chr15	72117828	72117902	-
chr15	72217471	72230987	-
chr15	74675128	74695984	-
chr15	74956908	74957081	-
chr15	77252444	77252497	-
chr15	77690871	77734999	-
chr15	78123720	78131261	-
chr15	78540431	78541915	+
chr15	79923577	79923735	-
chr15	81001168	81001221	+
chr15	81001261	81001410	+
chr15	81001889	81001969	+
chr15	81001989	81002279	+
chr15	82875401	82952621	-
chr15	84982066	84982116	+
chr15	89088486	89088539	+
chr15	89247638	89247730	+
chr15	89333821	89333892	-
chr15	90868704	90875750	+
chr15	90875626	90875691	+
chr15	98649283	98649369	+
chr15	99731408	99731999	-
chr16	10942340	10942432	-
chr16	11668538	11676010	+
chr16	19114391	19114510	+
chr16	19521822	19522115	-
chr16	19523961	19524023	+
chr16	20862558	20900279	-
chr16	2155813	2163905	+
chr16	24729737	24729790	+
chr16	249601	254383	+
chr16	25111844	25111894	+
chr16	27257537	27268723	-
chr1	62803762	62803809	+
chr16	28489349	28491764	-
chr16	28491770	28491796	-
chr16	29995982	29996272	+
chr16	3024155	3024238	+
chr16	30610211	30610351	-
chr16	30651025	30651111	+
chr16	30700709	30704082	+
chr16	30762116	30762223	+
chr16	30925869	30930145	+
chr16	30958722	30958859	+
chr16	31073943	31074008	-
chr16	31109047	31109106	+
chr16	31202479	31202979	-
chr16	3397472	3397627	-
chr16	3443767	3476227	+
chr1	6349849	6393925	-
chr16	3609376	3609543	-
chr16	3609438	3609530	-
chr16	381843	381941	-
chr16	46884384	46884434	+
chr16	47143755	47143856	-
chr16	50025274	50025297	+
chr16	50266584	50288087	+
chr16	50742784	50742819	+
chr16	50749577	50749672	+
chr16	53952	55489	+
chr16	56191569	56191607	+
chr16	56451290	56451310	-
chr16	57186340	57204535	+
chr16	57204542	57204658	+
chr16	57245319	57246094	+
chr16	57735795	57736988	+
chr16	58599327	58599386	-
chr16	58599465	58599506	-
chr16	66934550	66934678	+
chr16	67183466	67183561	-
chr16	67227149	67227879	+
chr16	67416270	67416335	-
chr16	67571149	67571187	+
chr16	67893276	67908685	+
chr16	68266598	68274779	+
chr16	689834	689917	-
chr1	66925029	66928889	+
chr16	70398785	70398952	-
chr16	70398885	70399052	-
chr16	70399326	70399433	-
chr16	70523835	70523873	+
chr16	70800930	70801004	-
chr16	71454159	71456796	-
chr16	71789415	71808832	-
chr16	72093410	72093457	-
chr16	72960132	73058643	-
chr16	75464540	75464611	-
chr16	75644453	75647639	-
chr16	77047	79465	+
chr16	77191222	77193648	+
chr16	81007268	81011982	+
chr16	84101692	84101805	-
chr16	84101899	84101973	-
chr16	84102016	84102051	-
chr16	84116751	84116810	-
chr16	84700024	84700050	+
chr1	68497007	68497027	-
chr16	84995943	84995987	-
chr16	85750945	85751064	-
chr16	85799436	85799585	-
chr16	88570414	88570434	+
chr16	89418325	89490305	-
chr16	89490471	89490536	-
chr16	89949466	89954263	+
chr16	89954248	89955225	+
chr1	70354488	70354559	-
chr17	14069534	14069557	+
chr17	14301318	14301407	+
chr17	15651675	15677212	-
chr17	15945056	15945469	+
chr17	15945163	15945219	+
chr17	16215473	16215526	-
chr17	16380934	16380957	+
chr17	16567767	16567805	-
chr17	17232804	17232866	-
chr17	17681720	17681779	+
chr17	18039136	18039168	-
chr17	18314781	18314822	-
chr17	18315569	18315607	+
chr17	19003971	19004162	-
chr17	19282005	19282073	+
chr17	19282953	19282997	+
chr17	19648910	19649098	+
chr17	19867474	19867560	-
chr17	19977723	19977800	-
chr17	21126956	21178266	+
chr17	21284845	21284889	+
chr17	2511821	2511883	-
chr17	2593955	2638121	+
chr17	28339418	28339453	+
chr17	28598969	28598998	-
chr17	28717320	28718267	-
chr17	28902798	28902944	-
chr17	28950182	28950964	-
chr17	29451487	29451507	+
chr17	29930001	29930033	-
chr17	30832279	30832320	+
chr17	31094994	31095038	+
chr17	32007989	32017986	+
chr17	35735124	35740485	+
chr17	3636789	3637243	+
chr17	36532670	36533991	-
chr17	3668827	3668862	+
chr17	3690957	3696054	-
chr17	39451192	39451245	-
chr17	40100120	40100311	-
chr17	40122309	40122479	+
chr17	40256395	40260559	+
chr17	42348527	42388559	-
chr17	42730878	42745017	-
chr17	42824189	42824248	-
chr17	43545276	43579331	-
chr17	44117683	44123592	-
chr17	44216638	44221545	-
chr17	44324717	44324764	-
chr17	47189182	47189250	-
chr1	74733177	74733233	+
chr1	74733208	74733324	+
chr17	4833501	4833551	+
chr17	48728688	48728720	-
chr17	4940112	4940141	+
chr17	49675907	49678068	-
chr17	49678055	49678099	-
chr17	49707823	49708086	-
chr17	4986246	4987629	-
chr17	4999897	5000223	+
chr17	57085381	57105446	+
chr1	75724532	75724627	+
chr17	58351502	58352135	-
chr17	58417123	58417215	-
chr17	59155750	59169748	+
chr17	59699158	59699898	-
chr17	59731442	59731486	+
chr17	59964611	59964694	-
chr17	60391888	60391950	-
chr17	62065212	62065253	-
chr17	63827462	63829497	+
chr17	64214236	64263190	-
chr17	64496981	64497001	-
chr17	64661946	64662035	-
chr17	6651782	6651835	+
chr17	67239481	67243813	-
chr17	68248065	68248157	+
chr17	68248378	68248410	+
chr17	68248452	68248553	+
chr17	7251441	7251524	-
chr17	73088664	73092645	-
chr17	73286555	73286608	-
chr17	7405579	7405605	+
chr17	7466737	7484023	-
chr17	74987635	74987730	+
chr17	75471836	75485905	+
chr17	75514061	75514165	-
chr17	75979281	75979424	+
chr1	77641541	77641579	-
chr17	76550880	76550948	-
chr17	76729706	76729792	+
chr17	77088765	77088881	+
chr17	77089166	77093272	+
chr17	78997820	78997939	-
chr17	80013493	80013576	-
chr17	80263577	80263621	+
chr17	81295142	81295186	-
chr17	81395489	81399608	+
chr17	81893567	81893587	+
chr17	82023612	82023770	+
chr17	9836431	9842551	+
chr18	11689340	11689366	+
chr18	13730628	13730678	+
chr18	25322175	25352151	-
chr18	2571273	2571296	-
chr18	26226827	26226922	+
chr18	32092000	32092050	+
chr18	32092047	32092082	+
chr18	34493362	34493412	+
chr18	36067512	36067532	-
chr18	36129221	36129250	-
chr18	48950148	48950594	-
chr18	49813752	49813823	-
chr18	50663191	50663238	+
chr18	51046934	51047023	+
chr18	57621773	57621820	-
chr18	5895104	5895286	-
chr18	61816564	61892840	-
chr1	86387032	86387076	-
chr18	65751094	65809714	+
chr1	86914150	86914248	-
chr18	74148597	74148623	+
chr18	74291848	74291961	-
chr18	75210939	75211181	+
chr18	8609720	8609902	+
chr1	89579592	89579654	+
chr18	9708369	9775333	+
chr19	1021084	1021110	-
chr19	10379648	10379767	-
chr19	10543920	10543991	+
chr19	11356880	11356963	+
chr19	11435438	11436071	+
chr19	11529066	11529122	-
chr19	12610922	12611047	+
chr19	13116705	13116725	-
chr19	15410576	15418975	-
chr19	15418920	15419048	-
chr19	1652561	1652590	-
chr19	17101693	17102163	+
chr19	17245470	17245544	-
chr19	17301135	17303246	-
chr19	18155481	18155573	+
chr19	18155600	18155623	+
chr19	18155817	18155849	+
chr19	18419577	18419612	+
chr19	18557907	18562105	+
chr19	1911903	1912160	+
chr19	2737154	2737300	-
chr19	2737332	2737364	-
chr19	2785506	2790550	+
chr1	93079301	93079336	+
chr1	93079496	93079522	+
chr19	32959972	32971914	-
chr1	93346150	93346221	+
chr19	34772939	34773073	-
chr19	35248566	35248868	+
chr19	35937228	35937341	+
chr19	36114935	36115024	-
chr19	36115086	36115211	-
chr19	36139983	36141025	+
chr19	36235729	36235818	+
chr19	36236034	36236153	+
chr19	36236069	36236134	+
chr19	36236266	36236337	+
chr19	36525203	36525301	-
chr19	36589620	36589691	-
chr19	36607614	36610665	+
chr19	36689413	36689439	+
chr19	37169900	37169965	-
chr19	37324922	37357996	+
chr19	38081399	38081497	+
chr19	38893848	38899521	-
chr19	39168230	39168271	+
chr19	39831875	39834198	-
chr19	40285184	40285231	-
chr19	40742433	40744683	-
chr19	40799196	40800370	+
chr19	40800523	40800603	+
chr19	41268223	41272087	+
chr19	42325918	42325989	+
chr19	43596715	43597139	+
chr19	43780882	43781151	-
chr19	43827442	43828267	+
chr19	43924249	43924408	-
chr19	43935005	43935106	-
chr19	44025437	44027063	+
chr19	45901689	45901811	-
chr19	46746069	46748085	+
chr19	46755413	46755433	+
chr19	47221701	47232612	-
chr19	47352777	47352818	+
chr19	48165574	48170328	-
chr19	4818332	4818478	-
chr19	48619444	48620427	+
chr19	48645936	48646025	-
chr19	48753005	48753347	-
chr19	48753454	48753492	-
chr19	48872455	48872523	+
chr19	48872554	48872634	+
chr19	49813143	49813163	-
chr19	49876983	49877072	-
chr19	49877135	49877185	-
chr19	49877204	49877311	-
chr19	49929359	49929397	-
chr19	49929396	49930906	+
chr19	50020615	50025399	-
chr19	50376776	50377598	+
chr19	50507677	50511158	-
chr19	51974357	51974386	-
chr19	52025742	52025813	-
chr19	52025930	52028290	-
chr19	52619053	52660824	-
chr19	55247087	55258474	-
chr19	55280064	55280253	-
chr19	55599466	55599495	-
chr19	55600398	55602378	+
chr19	55648947	55649054	+
chr19	55675402	55675425	+
chr19	56601559	56621291	+
chr19	57389921	57390004	+
chr19	57435343	57435417	+
chr19	57559748	57559786	-
chr19	57819913	57839032	+
chr19	57819913	57856116	+
chr19	579563	579601	+
chr19	58129469	58154871	-
chr19	58229568	58230432	+
chr19	6590123	6603965	-
chr19	7070646	7075008	+
chr19	893136	893162	-
chr19	9140444	9156000	+
chr19	929280	929321	+
chr1	9942631	9942735	-
chr19	9435160	9435486	-
chr20	10420546	10420737	-
chr20	10420619	10420750	-
chr20	16526147	16573282	-
chr20	17969075	17969119	+
chr20	21126037	21132099	+
chr20	2923259	2964894	+
chr20	3149114	3149209	-
chr20	31722820	31722855	-
chr20	32277681	32309720	+
chr20	325670	325732	+
chr20	32743438	32743488	-
chr20	32743438	32743716	-
chr20	33686270	33686320	-
chr20	33993689	33993982	+
chr20	34369399	34369449	+
chr20	34792473	34792514	-
chr20	349249	349290	+
chr20	35147274	35147315	-
chr20	35284409	35284845	-
chr20	35394195	35411979	-
chr20	35742132	35742260	-
chr20	35801513	35801542	+
chr20	37365248	37365271	+
chr20	37519331	37527808	-
chr20	3854588	3854638	+
chr20	4015264	4015353	-
chr20	408241	408705	+
chr20	41269044	41269076	-
chr20	43591013	43591033	+
chr20	44521994	44522038	-
chr20	44589838	44589861	+
chr20	448024	462500	-
chr20	45363230	45363271	+
chr20	45881239	45882563	+
chr20	45934708	45937464	+
chr20	46358687	46358725	-
chr20	46613526	46670106	-
chr20	47502007	47583223	+
chr20	4800984	4801049	-
chr20	4801062	4823600	-
chr20	50115856	50115936	-
chr20	50903960	50928818	-
chr20	5109387	5113033	-
chr20	5119693	5126538	-
chr20	53582971	53583036	-
chr20	57391532	57391564	+
chr20	58309739	58309789	+
chr20	58651293	58651319	+
chr20	5950802	5950846	+
chr20	6006126	6006206	+
chr20	63215582	63215899	-
chr20	63659283	63659357	+
chr20	63706707	63707113	-
chr20	6768192	6768278	+
chr20	6768278	6768589	+
chr2	102762609	102764388	+
chr2	10303007	10303060	+
chr2	105816435	105816530	+
chr2	105855057	105881487	+
chr2	111121153	111123765	+
chr2	111883961	111884068	-
chr2	112645945	112645989	+
chr2	112646593	112646670	+
chr2	113756464	113756490	-
chr21	14968519	15014422	-
chr21	15730121	15730153	+
chr2	119760213	119760281	+
chr2	120223293	120223388	-
chr2	121605926	121606051	-
chr2	127526330	127526437	-
chr21	29024632	29027897	+
chr2	130181754	130182065	-
chr21	31276878	31339289	-
